game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,attendance,home_club_formation,away_club_formation,aggregate
4361265,GB1,2024,1,2024-08-17,762.0,180.0,1.0,0.0,8.0,16.0,52196.0,5,9.0,6
4361294,GB1,2024,3,2024-08-31,677.0,931.0,1.0,1.0,17.0,12.0,29517.0,1,5.0,1
4361396,GB1,2024,8,2024-10-21,703.0,873.0,1.0,0.0,8.0,18.0,29443.0,1,14.0,6
4361449,GB1,2024,13,2024-11-30,543.0,989.0,2.0,4.0,18.0,13.0,26685.0,1,1.0,24
4361459,GB1,2024,14,2024-12-04,180.0,631.0,1.0,5.0,20.0,2.0,31193.0,17,1.0,19
4361485,GB1,2024,17,2024-12-21,677.0,762.0,0.0,4.0,19.0,8.0,29774.0,1,5.0,9
4361502,GB1,2024,19,2024-12-29,873.0,180.0,2.0,1.0,15.0,20.0,25130.0,14,14.0,16
4361524,GB1,2024,21,2025-01-15,1003.0,873.0,0.0,2.0,19.0,15.0,29766.0,1,14.0,7
4362770,GB1,2024,26,2025-02-22,405.0,631.0,2.0,1.0,8.0,7.0,42423.0,1,1.0,16
4362786,GB1,2024,27,2025-02-26,31.0,762.0,2.0,0.0,1.0,6.0,60374.0,1,1.0,7
4362787,GB1,2024,27,2025-02-26,985.0,677.0,3.0,2.0,14.0,18.0,73827.0,14,14.0,23
4362791,GB1,2024,28,2025-03-08,873.0,677.0,1.0,0.0,11.0,18.0,25155.0,14,1.0,6
4362803,GB1,2024,29,2025-03-15,677.0,703.0,2.0,4.0,18.0,3.0,29878.0,1,1.0,24
4363776,FR1,2024,4,2024-09-13,618.0,1082.0,1.0,0.0,16.0,8.0,22144.0,5,11.0,6
4363812,FR1,2024,8,2024-10-19,618.0,826.0,0.0,2.0,14.0,5.0,36832.0,5,25.0,7
4363838,FR1,2024,11,2024-11-09,826.0,995.0,3.0,2.0,8.0,14.0,38202.0,14,22.0,23
4363889,FR1,2024,17,2025-01-10,290.0,1082.0,0.0,0.0,10.0,5.0,15599.0,11,1.0,0
4363916,FR1,2024,20,2025-01-31,969.0,826.0,0.0,2.0,17.0,6.0,15330.0,8,17.0,7
4363927,FR1,2024,21,2025-02-08,618.0,273.0,0.0,2.0,16.0,12.0,30385.0,5,22.0,7
4363965,FR1,2024,25,2025-03-08,1082.0,969.0,1.0,0.0,5.0,18.0,42467.0,5,11.0,6
4364467,RU1,2024,1,2024-07-21,14589.0,232.0,2.0,0.0,4.0,15.0,7270.0,1,5.0,7
4364905,ES1,2024,4,2024-08-31,621.0,13.0,0.0,1.0,14.0,3.0,48617.0,1,14.0,6
4364906,ES1,2024,4,2024-08-31,131.0,366.0,7.0,0.0,1.0,16.0,44359.0,5,7.0,12
4364909,ES1,2024,4,2024-09-01,1108.0,472.0,2.0,0.0,6.0,18.0,16386.0,1,1.0,7
4364910,ES1,2024,4,2024-08-31,1244.0,237.0,0.0,1.0,9.0,10.0,10482.0,1,5.0,6
4367889,NL1,2024,15,2024-12-07,1304.0,385.0,2.0,2.0,15.0,9.0,11134.0,4,4.0,2
4367922,NL1,2024,12,2024-11-09,202.0,468.0,1.0,0.0,13.0,16.0,21995.0,13,4.0,6
4367957,NL1,2024,20,2025-02-23,610.0,1435.0,2.0,0.0,2.0,7.0,54871.0,5,4.0,7
4368439,DK1,2024,2,2024-07-29,206.0,443.0,2.0,1.0,4.0,12.0,22494.0,14,14.0,16
4368455,DK1,2024,3,2024-08-04,190.0,5724.0,1.0,1.0,4.0,3.0,25819.0,5,1.0,1
4368468,DK1,2024,8,2024-09-13,1053.0,369.0,2.0,1.0,9.0,10.0,7811.0,1,14.0,16
4368476,DK1,2024,9,2024-09-22,5817.0,443.0,2.0,1.0,10.0,12.0,5501.0,5,5.0,16
4368504,DK1,2024,11,2024-10-06,5724.0,369.0,1.0,1.0,7.0,10.0,6251.0,7,22.0,1
4368735,UKR1,2024,5,2024-09-01,338.0,63007.0,1.0,0.0,1.0,5.0,1789.0,5,18.0,6
4368758,UKR1,2024,4,2024-08-25,48726.0,10690.0,3.0,0.0,5.0,8.0,1150.0,5,3.0,8
4368768,UKR1,2024,6,2024-09-14,10690.0,338.0,0.0,2.0,8.0,1.0,1788.0,1,5.0,7
4368847,UKR1,2024,18,2025-02-22,48726.0,63007.0,0.0,1.0,7.0,9.0,500.0,22,1.0,6
4368861,UKR1,2024,19,2025-03-02,10690.0,48726.0,2.0,0.0,8.0,9.0,250.0,5,22.0,7
4368872,UKR1,2024,21,2025-03-11,85465.0,660.0,0.0,0.0,7.0,3.0,3250.0,1,5.0,0
4368896,UKR1,2024,22,2025-03-28,63007.0,53646.0,0.0,1.0,10.0,4.0,860.0,7,1.0,6
4368916,UKR1,2024,9,2024-10-06,53646.0,2740.0,2.0,1.0,2.0,11.0,1450.0,5,1.0,16
4370064,BE1,2024,3,2024-08-10,58.0,2727.0,1.0,1.0,3.0,6.0,21900.0,4,14.0,1
4370070,BE1,2024,19,2024-12-22,1184.0,58.0,2.0,0.0,1.0,3.0,21685.0,1,5.0,7
4370125,BE1,2024,26,2025-02-16,3948.0,354.0,0.0,1.0,3.0,10.0,7857.0,22,22.0,6
4370142,BE1,2024,28,2025-03-01,157.0,2282.0,1.0,1.0,6.0,2.0,18674.0,25,1.0,1
4370185,BE1,2024,6,2024-09-01,2282.0,520.0,3.0,0.0,4.0,13.0,24400.0,1,1.0,8
4370218,BE1,2024,11,2024-10-20,2727.0,1096.0,1.0,1.0,12.0,2.0,8703.0,1,1.0,1
4370230,BE1,2024,7,2024-09-14,520.0,1184.0,2.0,3.0,13.0,1.0,4404.0,1,4.0,23
4370248,BE1,2024,13,2024-11-03,41274.0,157.0,0.0,0.0,16.0,6.0,4954.0,3,25.0,0
4370250,BE1,2024,13,2024-11-02,2727.0,2282.0,0.0,1.0,12.0,2.0,9348.0,4,1.0,6
4370262,BE1,2024,16,2024-12-01,3948.0,1096.0,2.0,1.0,7.0,3.0,8004.0,25,1.0,16
4373301,L1,2024,1,2024-08-25,35.0,2036.0,0.0,2.0,18.0,2.0,29157.0,9,1.0,7
4373342,L1,2024,4,2024-09-21,86.0,27.0,0.0,5.0,11.0,1.0,42100.0,17,1.0,10
4373371,L1,2024,5,2024-09-28,39.0,2036.0,0.0,2.0,12.0,6.0,31500.0,14,1.0,7
4373511,L1,2024,13,2024-12-07,27.0,2036.0,4.0,2.0,1.0,16.0,75000.0,1,17.0,24
4373515,L1,2024,13,2024-12-07,18.0,16.0,1.0,1.0,11.0,6.0,54042.0,1,5.0,1
4373593,L1,2024,18,2025-01-17,24.0,16.0,2.0,0.0,3.0,10.0,58000.0,14,14.0,7
4373630,L1,2024,20,2025-02-01,2036.0,16.0,1.0,2.0,16.0,11.0,15000.0,1,1.0,16
4373650,L1,2024,21,2025-02-08,39.0,167.0,0.0,0.0,7.0,12.0,33000.0,14,14.0,0
4373651,L1,2024,21,2025-02-08,18.0,24.0,1.0,1.0,8.0,3.0,54042.0,1,18.0,1
4373729,L1,2024,25,2025-03-09,533.0,2036.0,1.0,1.0,13.0,18.0,20814.0,16,8.0,1
4373916,IT1,2024,2,2024-08-25,430.0,607.0,0.0,0.0,12.0,16.0,18915.0,14,14.0,0
4373926,IT1,2024,3,2024-09-01,430.0,2919.0,2.0,2.0,12.0,17.0,18376.0,14,14.0,2
4373940,IT1,2024,4,2024-09-16,398.0,276.0,2.0,1.0,6.0,8.0,35500.0,1,14.0,16
4373945,IT1,2024,5,2024-09-24,800.0,1047.0,2.0,3.0,9.0,16.0,22977.0,25,1.0,23
4373963,IT1,2024,6,2024-09-29,416.0,398.0,2.0,3.0,4.0,7.0,23130.0,9,1.0,23
4373974,IT1,2024,7,2024-10-05,410.0,1005.0,1.0,0.0,3.0,18.0,21441.0,9,1.0,6
4373989,IT1,2024,9,2024-10-27,398.0,252.0,3.0,0.0,7.0,18.0,43000.0,1,3.0,8
4373997,IT1,2024,10,2024-10-31,1047.0,398.0,1.0,5.0,13.0,5.0,10750.0,1,1.0,19
4374062,IT1,2024,16,2024-12-15,5.0,252.0,0.0,0.0,8.0,13.0,70078.0,1,1.0,0
4374085,IT1,2024,19,2025-01-14,800.0,506.0,1.0,1.0,2.0,6.0,22920.0,25,1.0,1
4374135,IT1,2024,22,2025-01-26,398.0,430.0,1.0,2.0,5.0,4.0,37000.0,1,3.0,16
4374142,IT1,2024,23,2025-02-01,800.0,416.0,1.0,1.0,3.0,11.0,22547.0,25,13.0,1
4374167,IT1,2024,25,2025-02-15,398.0,6195.0,2.0,2.0,5.0,1.0,42863.0,1,9.0,2
4374168,IT1,2024,25,2025-02-15,5.0,276.0,1.0,0.0,8.0,16.0,69578.0,1,9.0,6
4374173,IT1,2024,26,2025-02-23,1047.0,6195.0,2.0,1.0,13.0,2.0,10500.0,1,9.0,16
4374175,IT1,2024,26,2025-02-23,276.0,430.0,1.0,0.0,14.0,7.0,26496.0,18,1.0,6
4376362,RU1,2024,4,2024-08-10,14589.0,71985.0,2.0,2.0,8.0,11.0,4584.0,1,5.0,2
4376363,RU1,2024,4,2024-08-10,16704.0,2410.0,2.0,1.0,7.0,4.0,27496.0,1,14.0,16
4376377,RU1,2024,6,2024-08-24,1124.0,14589.0,1.0,0.0,16.0,12.0,8125.0,18,5.0,6
4376597,SC1,2024,9,2024-10-27,903.0,43.0,1.0,1.0,11.0,10.0,20011.0,1,3.0,1
4376666,SC1,2024,21,2025-01-02,2578.0,903.0,1.0,1.0,12.0,7.0,6287.0,2,25.0,1
4376698,SC1,2024,26,2025-02-15,511.0,370.0,1.0,2.0,11.0,3.0,7632.0,14,1.0,16
4376703,SC1,2024,27,2025-02-22,370.0,2553.0,1.0,0.0,3.0,9.0,16993.0,1,13.0,6
4376745,SC1,2024,29,2025-03-02,370.0,1519.0,2.0,2.0,4.0,5.0,17862.0,1,13.0,2
4376750,SC1,2024,29,2025-03-01,465.0,371.0,2.0,5.0,9.0,1.0,7127.0,9,5.0,25
4387826,TR1,2024,3,2024-08-24,2381.0,7160.0,0.0,1.0,8.0,3.0,4682.0,1,5.0,6
4387836,TR1,2024,4,2024-08-30,36.0,11282.0,3.0,0.0,2.0,17.0,38778.0,1,1.0,8
4393144,TR1,2024,5,2024-09-15,10484.0,36.0,0.0,2.0,11.0,2.0,5886.0,1,1.0,7
4393166,TR1,2024,7,2024-09-28,141.0,10484.0,3.0,3.0,1.0,14.0,40047.0,3,5.0,3
4393201,TR1,2024,11,2024-11-04,152.0,589.0,2.0,0.0,2.0,14.0,21661.0,5,1.0,7
4393220,TR1,2024,13,2024-11-23,7160.0,126.0,1.0,2.0,4.0,9.0,1234.0,1,1.0,16
4393296,TR1,2024,22,2025-02-01,6890.0,152.0,4.0,0.0,6.0,3.0,2769.0,27,1.0,9
4393316,TR1,2024,24,2025-02-16,7160.0,3205.0,1.0,1.0,4.0,16.0,2132.0,1,5.0,1
4393325,TR1,2024,25,2025-02-23,3205.0,1467.0,1.0,0.0,16.0,6.0,6343.0,1,14.0,6
4393334,TR1,2024,26,2025-03-02,126.0,11282.0,3.0,1.0,8.0,12.0,3292.0,1,5.0,17
4396667,PO1,2024,9,2024-10-27,294.0,2425.0,5.0,0.0,3.0,13.0,58961.0,3,22.0,10
4396682,PO1,2024,12,2024-11-30,982.0,2503.0,0.0,0.0,16.0,12.0,1516.0,5,22.0,0
4396701,PO1,2024,20,2025-02-02,2431.0,294.0,2.0,3.0,16.0,2.0,6243.0,14,5.0,23
4396732,PO1,2024,10,2024-11-03,110302.0,3329.0,2.0,3.0,13.0,7.0,2429.0,3,1.0,23
4396770,PO1,2024,6,2024-09-21,979.0,3329.0,0.0,0.0,8.0,6.0,2022.0,1,1.0,0
4396810,PO1,2024,16,2024-12-27,8024.0,2424.0,1.0,1.0,18.0,11.0,1743.0,1,5.0,1
4396829,PO1,2024,18,2025-01-18,2420.0,8024.0,2.0,2.0,7.0,15.0,13916.0,1,1.0,2
4405362,ES1,2024,9,2024-10-04,1244.0,1049.0,0.0,0.0,17.0,18.0,10958.0,1,11.0,0
4407647,ES1,2024,14,2024-11-23,472.0,237.0,2.0,3.0,17.0,8.0,22940.0,1,1.0,23
4407652,ES1,2024,14,2024-11-23,13.0,1108.0,2.0,1.0,3.0,16.0,58910.0,13,1.0,16
4407657,ES1,2024,15,2024-11-30,714.0,940.0,3.0,1.0,17.0,12.0,23792.0,1,22.0,17
4407698,ES1,2024,12,2024-11-02,331.0,366.0,1.0,0.0,5.0,19.0,20430.0,5,1.0,6
4407719,ES1,2024,19,2025-01-11,714.0,1244.0,1.0,1.0,18.0,16.0,26606.0,1,11.0,1
4408221,RU1,2024,10,2024-09-29,75231.0,121.0,0.0,1.0,12.0,4.0,10297.0,14,1.0,6
4408227,RU1,2024,11,2024-10-06,1124.0,75231.0,1.0,1.0,14.0,11.0,8501.0,18,14.0,1
4408236,RU1,2024,12,2024-10-18,71985.0,964.0,0.0,5.0,10.0,2.0,4693.0,5,5.0,10
4408261,RU1,2024,15,2024-11-09,75231.0,14589.0,2.0,1.0,11.0,16.0,4689.0,14,18.0,16
4408271,RU1,2024,17,2024-11-30,1083.0,49702.0,4.0,0.0,7.0,12.0,6545.0,5,14.0,9
4408285,RU1,2024,22,2025-03-29,3719.0,49702.0,2.0,0.0,10.0,13.0,1555.0,1,22.0,7
4408294,RU1,2024,20,2025-03-09,2696.0,71985.0,0.0,2.0,10.0,9.0,13391.0,1,5.0,7
4408301,RU1,2024,20,2025-03-08,14589.0,1083.0,1.0,2.0,16.0,7.0,2464.0,1,5.0,16
4408323,RU1,2024,23,2025-04-05,1124.0,3725.0,0.0,0.0,15.0,13.0,,22,1.0,0
4408393,RU1,2024,9,2024-09-23,3725.0,2696.0,1.0,1.0,15.0,10.0,4907.0,1,1.0,1
4408397,RU1,2024,9,2024-09-22,3719.0,14589.0,0.0,0.0,14.0,13.0,1029.0,1,5.0,0
4408490,RU1,2024,21,2025-03-15,14589.0,1124.0,1.0,0.0,16.0,15.0,2731.0,1,22.0,6
4408833,GR1,2024,15,2024-12-15,2672.0,265.0,0.0,1.0,12.0,4.0,2760.0,14,5.0,6
4408843,GR1,2024,17,2025-01-04,3062.0,3999.0,2.0,1.0,13.0,14.0,710.0,22,9.0,16
4408894,GR1,2024,24,2025-02-23,605.0,6418.0,2.0,1.0,5.0,8.0,3548.0,1,9.0,16
2332000,GB1,2013,5,2013-09-22,873.0,2288.0,0.0,2.0,19.0,9.0,22466.0,1,4.0,7
2335284,RU1,2013,27,2014-04-26,964.0,12438.0,2.0,0.0,1.0,15.0,20027.0,5,23.0,7
2359498,IT1,2013,30,2014-03-26,800.0,1210.0,2.0,0.0,7.0,18.0,13427.0,3,9.0,7
2459816,NL1,2014,26,2015-03-08,202.0,1455.0,2.0,0.0,8.0,18.0,19000.0,4,1.0,7
2475247,ES1,2014,7,2014-10-04,1533.0,3368.0,3.0,3.0,10.0,17.0,4265.0,1,3.0,3
2475295,ES1,2014,12,2014-11-23,3368.0,1049.0,2.0,1.0,13.0,4.0,17200.0,3,3.0,16
2478905,IT1,2014,32,2015-04-25,46.0,12.0,2.0,1.0,9.0,3.0,37695.0,8,5.0,16
2478965,IT1,2014,38,2015-05-31,12.0,458.0,1.0,2.0,2.0,11.0,44752.0,8,9.0,16
2526199,PO1,2014,26,2015-03-22,8024.0,2424.0,3.0,1.0,16.0,17.0,1200.0,5,5.0,17
2559098,RU1,2014,26,2015-05-02,1083.0,3725.0,0.0,1.0,11.0,8.0,12325.0,9,1.0,6
2578131,GB1,2015,24,2016-02-03,1010.0,631.0,0.0,0.0,9.0,13.0,20910.0,2,1.0,0
2581940,L1,2015,27,2016-03-19,3.0,27.0,0.0,1.0,9.0,1.0,49600.0,11,7.0,6
2587004,FR1,2015,14,2015-11-21,969.0,1421.0,3.0,1.0,14.0,15.0,9455.0,1,5.0,17
2603993,IT1,2015,2,2015-08-30,410.0,458.0,0.0,1.0,11.0,5.0,13200.0,9,9.0,6
2611259,TR1,2015,29,2016-04-17,10484.0,3205.0,1.0,2.0,7.0,15.0,1069.0,1,1.0,16
2698275,GB1,2016,24,2017-02-04,873.0,289.0,0.0,4.0,19.0,20.0,25310.0,11,17.0,9
2704313,L1,2016,10,2016-11-05,27.0,533.0,1.0,1.0,1.0,3.0,75000.0,5,9.0,1
2722729,TR1,2016,16,2016-12-25,126.0,2944.0,0.0,1.0,15.0,6.0,,3,1.0,6
2722737,TR1,2016,17,2017-01-14,2293.0,141.0,0.0,1.0,8.0,3.0,22667.0,3,1.0,6
2872214,GB1,2017,10,2017-10-28,984.0,281.0,2.0,3.0,15.0,1.0,24003.0,9,5.0,23
2872266,GB1,2017,16,2017-12-09,873.0,989.0,2.0,2.0,20.0,14.0,24823.0,3,1.0,2
2883921,TR1,2017,11,2017-11-04,10484.0,20.0,2.0,2.0,13.0,6.0,,1,18.0,2
2891578,GR1,2017,22,2018-02-18,2441.0,128.0,4.0,0.0,1.0,6.0,7562.0,1,7.0,9
2897235,IT1,2017,8,2017-10-14,12.0,6195.0,0.0,1.0,5.0,1.0,37914.0,1,1.0,6
2897446,IT1,2017,16,2017-12-09,1390.0,1038.0,2.0,2.0,14.0,6.0,13424.0,9,8.0,2
2341110,ES1,2013,26,2014-03-01,3368.0,331.0,2.0,0.0,8.0,12.0,11323.0,1,1.0,7
2602664,UKR1,2015,13,2015-10-31,338.0,6414.0,2.0,0.0,2.0,10.0,10976.0,1,1.0,7
2460816,L1,2014,22,2015-02-22,82.0,44.0,2.0,1.0,2.0,17.0,27683.0,1,1.0,16
3047533,FR1,2018,8,2018-09-30,1082.0,244.0,3.0,0.0,2.0,6.0,41623.0,1,1.0,8
3050450,GB1,2018,29,2019-03-03,29.0,31.0,0.0,0.0,10.0,2.0,39335.0,1,5.0,0
3059807,RU1,2018,1,2018-07-29,3714.0,964.0,0.0,2.0,16.0,1.0,10724.0,26,1.0,7
3061048,NL1,2018,6,2018-09-22,385.0,403.0,4.0,4.0,11.0,8.0,8537.0,5,4.0,4
3077253,NL1,2018,13,2018-11-25,403.0,499.0,1.0,3.0,13.0,4.0,11879.0,4,5.0,17
3081336,IT1,2018,31,2019-04-07,6195.0,252.0,1.0,1.0,2.0,14.0,22935.0,13,17.0,1
3171674,RU1,2018,22,2019-04-06,2700.0,121.0,1.0,1.0,15.0,13.0,2575.0,26,1.0,1
3201282,SC1,2019,7,2019-09-28,465.0,43.0,0.0,0.0,10.0,9.0,5901.0,1,14.0,0
3203451,L1,2019,3,2019-08-31,27.0,39.0,6.0,1.0,2.0,18.0,75000.0,1,8.0,20
3208693,ES1,2019,7,2019-09-28,621.0,1049.0,0.0,1.0,7.0,9.0,42420.0,1,3.0,6
3209349,GR1,2019,1,2019-08-24,3999.0,265.0,1.0,1.0,8.0,4.0,2612.0,11,5.0,1
3219294,GB1,2019,20,2019-12-29,31.0,543.0,1.0,0.0,1.0,7.0,53326.0,1,9.0,6
3450521,NL1,2020,14,2020-12-22,317.0,468.0,0.0,2.0,7.0,9.0,,4,1.0,7
3450781,NL1,2020,27,2021-03-21,1269.0,1426.0,2.0,1.0,13.0,16.0,,4,18.0,16
3588593,L1,2021,30,2022-04-16,60.0,80.0,3.0,0.0,5.0,12.0,34000.0,1,1.0,8
3588785,FR1,2021,2,2021-08-14,1082.0,417.0,0.0,4.0,17.0,7.0,30144.0,3,3.0,9
3589200,FR1,2021,14,2021-11-21,1420.0,1158.0,1.0,0.0,6.0,14.0,6971.0,9,18.0,6
3603080,SC1,2021,10,2021-10-23,43.0,511.0,1.0,1.0,2.0,11.0,17557.0,22,5.0,1
3603246,SC1,2021,33,2022-04-09,371.0,2578.0,7.0,0.0,1.0,11.0,58321.0,5,11.0,12
3612935,TR1,2021,11,2021-10-31,141.0,2832.0,2.0,0.0,5.0,14.0,16097.0,7,27.0,7
3851094,BE1,2022,9,2022-09-18,1184.0,157.0,1.0,0.0,2.0,7.0,15185.0,1,25.0,6
3852744,NL1,2022,27,2023-04-02,468.0,234.0,1.0,3.0,6.0,1.0,10606.0,4,4.0,17
3925973,RU1,2022,16,2022-11-06,11127.0,932.0,2.0,2.0,11.0,14.0,3551.0,5,25.0,2
4042701,RU1,2022,21,2023-04-01,121.0,41231.0,0.0,2.0,5.0,9.0,5109.0,7,14.0,7
4066661,UKR1,2022,27,2023-05-19,2740.0,3592.0,1.0,0.0,6.0,7.0,,1,1.0,6
4094704,FR1,2023,15,2023-12-09,583.0,995.0,2.0,1.0,1.0,9.0,47926.0,5,1.0,16
3069670,PO1,2018,30,2019-04-19,2420.0,3336.0,0.0,2.0,6.0,10.0,12024.0,0,0.0,7
3079303,ES1,2018,1,2018-08-20,621.0,1244.0,2.0,1.0,6.0,15.0,38327.0,0,0.0,16
3079375,ES1,2018,4,2018-09-16,366.0,1108.0,0.0,1.0,19.0,4.0,18875.0,0,0.0,6
3079378,ES1,2018,4,2018-09-17,12321.0,940.0,3.0,2.0,3.0,5.0,9849.0,0,0.0,23
4113129,ES1,2023,10,2023-10-21,3709.0,150.0,1.0,1.0,11.0,9.0,13926.0,3,1.0,1
4120698,UKR1,2023,17,2023-12-11,55686.0,18303.0,0.0,3.0,13.0,11.0,,5,1.0,8
4374219,IT1,2024,30,2025-03-29,1005.0,12.0,0.0,1.0,17.0,6.0,27207.0,1,14.0,6
4129779,TR1,2023,37,2024-05-18,6890.0,449.0,0.0,1.0,4.0,3.0,3815.0,5,1.0,6
4407742,ES1,2024,26,2025-03-02,237.0,1108.0,1.0,1.0,8.0,19.0,17702.0,1,1.0,1
4407519,ES1,2024,11,2024-10-27,1244.0,940.0,3.0,0.0,14.0,11.0,11358.0,0,0.0,8
2334884,SC1,2013,4,2013-08-24,2759.0,465.0,3.0,0.0,9.0,11.0,3142.0,12,12.0,8
2335137,RU1,2013,11,2013-09-29,2700.0,4128.0,2.0,2.0,15.0,6.0,12127.0,1,1.0,2
2459691,NL1,2014,12,2014-11-08,1269.0,202.0,2.0,0.0,4.0,9.0,12420.0,4,3.0,7
2478607,IT1,2014,2,2014-09-14,1038.0,416.0,2.0,0.0,5.0,14.0,21180.0,5,9.0,7
2478804,IT1,2014,22,2015-02-08,1390.0,12.0,1.0,2.0,18.0,2.0,9961.0,2,5.0,16
2478829,IT1,2014,25,2015-03-01,46.0,430.0,0.0,1.0,9.0,5.0,39310.0,8,5.0,6
2482205,FR1,2014,11,2014-10-25,595.0,162.0,1.0,3.0,18.0,8.0,13106.0,1,3.0,17
2558370,UKR1,2014,26,2015-05-30,6993.0,23611.0,4.0,1.0,14.0,8.0,150.0,1,1.0,18
2587016,FR1,2015,15,2015-11-28,995.0,595.0,0.0,0.0,10.0,17.0,25978.0,1,1.0,0
2606500,TR1,2015,21,2016-02-14,825.0,589.0,3.0,2.0,18.0,14.0,5482.0,1,1.0,23
2635702,RU1,2015,14,2015-11-02,4128.0,3725.0,1.0,0.0,9.0,8.0,4225.0,7,1.0,6
2700779,NL1,2016,18,2017-01-13,1435.0,1090.0,1.0,3.0,18.0,5.0,9518.0,4,4.0,17
2719074,ES1,2016,37,2017-05-13,714.0,1049.0,0.0,1.0,10.0,12.0,20111.0,3,3.0,6
2871680,L1,2017,22,2018-02-10,42.0,60.0,2.0,1.0,9.0,12.0,37800.0,11,22.0,16
3058571,L1,2018,18,2019-01-19,23826.0,16.0,0.0,1.0,4.0,1.0,41939.0,3,1.0,6
3069910,TR1,2018,23,2019-02-24,141.0,19771.0,1.0,0.0,2.0,18.0,24507.0,7,7.0,6
3117064,BE1,2018,15,2018-11-11,29228.0,1184.0,0.0,0.0,15.0,1.0,3340.0,5,4.0,0
3183732,RU1,2018,30,2019-05-26,964.0,3714.0,4.0,1.0,1.0,16.0,50073.0,3,1.0,18
3201318,SC1,2019,13,2019-11-09,2578.0,903.0,1.0,4.0,11.0,6.0,3931.0,7,10.0,18
3221072,TR1,2019,1,2019-08-19,36.0,2832.0,5.0,0.0,1.0,18.0,36056.0,1,9.0,10
3256809,RU1,2019,11,2019-09-29,2698.0,28095.0,0.0,0.0,13.0,6.0,8314.0,7,26.0,0
3290543,GR1,2019,15,2019-12-18,2441.0,6676.0,2.0,1.0,3.0,11.0,12126.0,25,12.0,16
3394836,FR1,2020,27,2021-02-28,1160.0,995.0,1.0,1.0,18.0,19.0,,7,3.0,1
3394884,SC1,2020,11,2020-10-17,2759.0,903.0,0.0,0.0,8.0,4.0,,9,3.0,0
3427122,TR1,2020,34,2021-04-11,2381.0,2293.0,3.0,1.0,9.0,12.0,,7,1.0,17
3427170,TR1,2020,39,2021-05-03,36.0,39722.0,3.0,1.0,2.0,19.0,,7,1.0,17
3432147,PO1,2020,27,2021-04-17,2420.0,2423.0,1.0,0.0,6.0,7.0,,22,5.0,6
3433271,IT1,2020,9,2020-11-29,5.0,430.0,2.0,0.0,1.0,17.0,,1,3.0,7
3589302,FR1,2021,19,2021-12-22,40.0,1082.0,2.0,3.0,16.0,9.0,39967.0,1,13.0,23
3597816,NL1,2021,5,2021-09-18,610.0,133.0,9.0,0.0,1.0,11.0,36711.0,4,5.0,14
3598346,BE1,2021,33,2022-04-02,2727.0,1096.0,0.0,1.0,11.0,3.0,6491.0,14,1.0,6
3869125,PO1,2022,10,2022-10-23,6912.0,2423.0,0.0,1.0,13.0,16.0,2007.0,1,1.0,6
3902066,UKR1,2022,2,2022-08-29,83678.0,49364.0,1.0,1.0,6.0,11.0,,7,7.0,1
4066669,UKR1,2022,28,2023-05-24,26459.0,18303.0,2.0,2.0,12.0,5.0,,7,2.0,2
4095458,GB1,2023,38,2024-05-19,31.0,543.0,2.0,0.0,3.0,14.0,60059.0,5,9.0,7
4098827,BE1,2023,22,2024-01-28,58.0,3948.0,2.0,2.0,2.0,1.0,21900.0,1,25.0,2
4098884,BE1,2023,9,2023-10-01,1184.0,968.0,3.0,3.0,6.0,16.0,17143.0,1,14.0,3
4103750,IT1,2023,28,2024-03-08,6195.0,416.0,1.0,1.0,7.0,11.0,47000.0,5,25.0,1
4109389,PO1,2023,11,2023-11-12,2503.0,4294.0,1.0,3.0,9.0,7.0,6520.0,5,1.0,17
3838620,GB1,2022,36,2023-05-15,1003.0,31.0,0.0,3.0,19.0,5.0,32225.0,1,5.0,8
3079306,ES1,2018,1,2018-08-19,1533.0,5358.0,1.0,2.0,16.0,5.0,4234.0,0,0.0,16
3079381,ES1,2018,5,2018-09-22,940.0,366.0,3.0,3.0,4.0,19.0,16552.0,0,0.0,3
3079395,ES1,2018,6,2018-09-26,1049.0,940.0,1.0,1.0,16.0,7.0,35495.0,0,0.0,1
3079409,ES1,2018,7,2018-09-30,1050.0,366.0,0.0,1.0,12.0,9.0,15602.0,0,0.0,6
3079418,ES1,2018,8,2018-10-06,12321.0,1533.0,2.0,3.0,15.0,12.0,10569.0,0,0.0,23
4368860,UKR1,2024,19,2025-02-28,85465.0,63007.0,1.0,0.0,6.0,10.0,512.0,5,1.0,6
4373628,L1,2024,20,2025-02-01,27.0,269.0,4.0,3.0,1.0,17.0,75000.0,1,11.0,29
4373929,IT1,2024,3,2024-09-01,506.0,12.0,0.0,0.0,2.0,14.0,41375.0,1,5.0,0
4376749,SC1,2024,29,2025-03-01,2759.0,2553.0,1.0,0.0,8.0,10.0,3385.0,25,13.0,6
4403396,GR1,2024,13,2024-11-30,2672.0,6418.0,1.0,1.0,12.0,6.0,740.0,14,9.0,1
4408245,RU1,2024,14,2024-11-03,71985.0,2696.0,2.0,0.0,8.0,12.0,8438.0,5,1.0,7
2335685,UKR1,2013,6,2013-08-18,10690.0,2740.0,1.0,2.0,7.0,4.0,10800.0,1,1.0,16
2341368,ES1,2013,34,2014-04-20,131.0,621.0,2.0,1.0,2.0,4.0,57090.0,5,1.0,16
