player_name,player_name_norm,player_id,transfer_date,from_club_id,to_club_id,from_league,to_league,GA90_pre,GA90_post,PerfChange_1y,DeclineFlag_1y,PreMinutes,PostMinutes,InsufficientPreData,InsufficientPostData,UsedPostWindowDays,fbref_name,Position,OUT_GA90_pre,OUT_GA90_post,OUT_PerfChange_1y,OUT_DeclineFlag_1y,OUT_PreMinutes,OUT_PostMinutes,OUT_InsufficientPreData,OUT_InsufficientPostData,OUT_UsedPostWindowDays
Issa Kaboré,issa kabor,649452,2024-09-01,281,294,GB1,PO1,0.11214953271028037,0.21531100478468898,0.10316147207440861,,1605.0,418.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Leander Dendoncker,leander dendoncker,168157,2024-08-31,405,58,GB1,BE1,0.3529411764705882,0.0367047308319739,-0.3162364456386143,,255.0,2452.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Tiemoué Bakayoko,tiemou bakayoko,182618,2024-08-31,1158,1091,FR1,GR1,0.20501138952164008,0.0,-0.20501138952164008,,1317.0,392.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Rick Karsdorp,rick karsdorp,205006,2024-08-31,12,383,IT1,NL1,0.15463917525773196,0.1651376146788991,0.010498439421167127,0.0,1746.0,1090.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Sofyan Amrabat,sofyan amrabat,287579,2024-08-31,430,36,IT1,TR1,0.0,0.17793594306049823,0.17793594306049823,0.0,1869.0,2529.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Ismaël Gharbi,ismal gharbi,810096,2024-08-31,583,1075,FR1,PO1,,0.32374100719424465,,,0.0,1112.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Oluwaseun Adewumi,oluwaseun adewumi,982081,2024-08-31,1132,511,GB1,SC1,,0.4725787631271879,,,0.0,1714.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Kevin Mbabu,kevin mbabu,183321,2024-08-30,931,865,GB1,DK1,0.08784773060029283,0.05685407454200884,-0.03099365605828399,1.0,2049.0,1583.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Auston Trusty,auston trusty,389253,2024-08-30,350,371,GB1,SC1,0.03237410071942446,0.06586169045005488,0.03348758973063042,0.0,2780.0,2733.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Nedim Bajrami,nedim bajrami,390177,2024-08-30,6574,124,IT1,SC1,0.33136966126656847,0.26328620185275475,-0.06808345941381372,1.0,1358.0,2051.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Nehuén Pérez,nehun prez,491693,2024-08-30,410,720,IT1,PO1,0.027092113184828417,0.061855670103092786,0.03476355691826437,0.0,3322.0,2910.0,0,0,365.0,,,0,0,0,0,1,0,0,0,1
Arne Engels,arne engels,565435,2024-08-30,167,371,L1,SC1,0.45226130653266333,0.6094808126410836,0.15721950610842023,0.0,1393.0,2658.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Nectarios Triantis,nectarios triantis,957224,2024-08-30,289,903,GB1,SC1,0.0,0.2761795166858458,0.2761795166858458,0.0,881.0,2607.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Wout Weghorst,wout weghorst,228645,2024-08-29,1132,610,GB1,NL1,0.45317220543806647,0.8482563619227144,0.3950841564846479,0.0,1986.0,1061.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Zeki Amdouni,zeki amdouni,548729,2024-08-29,1132,294,GB1,PO1,0.3219213081246806,0.8849557522123893,0.5616045237137366,0.0,1957.0,1017.0,0,0,365.0,,,0,0,1,0,0,0,0,0,1
Facundo González,facundo gonzlez,825199,2024-08-29,506,234,IT1,NL1,,0.0,,,0.0,269.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Stijn Spierings,stijn spierings,241501,2024-08-28,826,206,FR1,DK1,0.04923413566739606,0.16042780748663102,0.11119367181923495,0.0,1828.0,561.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Álex Valle,lex valle,709957,2024-08-28,131,371,ES1,SC1,,0.22842639593908629,,,0.0,1576.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Mike Penders,mike penders,834397,2024-08-28,631,1184,GB1,BE1,0.0,0.0,0.0,,180.0,810.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Fábio Vieira,fbio vieira,537598,2024-08-27,11,720,GB1,PO1,0.6221198156682028,0.45150501672240806,-0.1706147989457948,,434.0,1794.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Dalangunypole Gomis,dalangunypole gomis,974995,2024-08-27,750,520,FR1,BE1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Felix Uduokhai,felix uduokhai,278343,2024-08-26,167,114,L1,TR1,0.0635593220338983,0.0,-0.0635593220338983,1.0,2832.0,2440.0,0,0,365.0,,,0,0,0,0,1,0,0,0,1
Loïc Mbe Soh,loc mbe soh,463610,2024-08-26,703,41274,GB1,BE1,0.1348314606741573,0.045754956786985254,-0.08907650388717205,1.0,1335.0,1967.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
David Carmo,david carmo,498237,2024-08-26,703,683,GB1,GR1,0.0,0.038643194504079006,0.038643194504079006,0.0,1420.0,2329.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Amar Fatah,amar fatah,931841,2024-08-26,1095,403,FR1,NL1,,0.1274787535410765,,,0.0,706.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Andrés Ferrari,andrs ferrari,973805,2024-08-26,1050,475,ES1,BE1,,0.7692307692307693,,,0.0,819.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
James Lawrence,james lawrence,272706,2024-08-25,4,723,L1,NL1,,0.07125890736342043,,,0.0,1263.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Muhammed Cham,muhammed cham,422281,2024-08-24,3524,449,FR1,TR1,0.3770423125261835,0.7958199356913184,0.4187776231651349,0.0,2387.0,1244.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Jaume Grau,jaume grau,340864,2024-08-23,142,110302,ES1,PO1,,0.2151823072325164,,,0.0,1673.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Samu Aghehowa,samu aghehowa,991268,2024-08-23,13,720,ES1,PO1,0.4021847070506455,0.8058739255014327,0.40368921845078715,0.0,2014.0,2792.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Dembo Sylla,dembo sylla,1049151,2024-08-23,1158,9010,FR1,BE1,0.0,0.0,0.0,,45.0,672.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Mateusz Lis,mateusz lis,345437,2024-08-22,180,1467,GB1,TR1,,0.0,,,0.0,2340.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Samuel Moutoussamy,samuel moutoussamy,353403,2024-08-22,995,2381,FR1,TR1,0.08937437934458788,0.1382488479262673,0.04887446858167942,0.0,1007.0,1953.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Daniele Rugani,daniele rugani,162959,2024-08-21,506,610,IT1,NL1,0.21110242376856922,0.07550335570469799,-0.13559906806387123,1.0,1279.0,1192.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Simon Graves,simon graves,542858,2024-08-21,458,1269,IT1,NL1,,0.0,,,0.0,1781.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Facundo Pellistri,facundo pellistri,676318,2024-08-21,985,265,GB1,GR1,0.2810743285446596,0.49103663289166016,0.20996230434700058,0.0,1601.0,1283.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Mohamed Salim Fares,mohamed salim fares,287700,2024-08-20,398,3385,IT1,GR1,,0.2782071097372488,,,0.0,1941.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Omar Richards,omar richards,424881,2024-08-20,703,2425,GB1,PO1,0.0,0.047244094488188976,0.047244094488188976,,221.0,1905.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Nathan Fraser,nathan fraser,863741,2024-08-19,543,3508,GB1,BE1,0.7692307692307693,,,,351.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Giovanni González,giovanni gonzlez,339699,2024-08-17,237,16704,ES1,RU1,0.1439078989446754,0.0,-0.1439078989446754,1.0,3127.0,978.0,0,0,365.0,,,0,0,0,0,1,0,0,0,1
Juan,juan,662332,2024-08-17,180,1467,GB1,TR1,,0.652962515114873,,,0.0,1654.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Paris Brunner,paris brunner,918414,2024-08-17,162,520,FR1,BE1,,0.23622047244094488,,,0.0,381.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Jordi Mboula,jordi mboula,331498,2024-08-16,276,2424,IT1,PO1,0.22900763358778628,0.16085790884718498,-0.0681497247406013,,393.0,1119.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Nicholas Opoku,nicholas opoku,396516,2024-08-16,1416,10484,FR1,TR1,,0.0,,,0.0,2053.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Tunde Akinsola,tunde akinsola,924447,2024-08-15,366,110302,ES1,PO1,,0.2643171806167401,,,0.0,681.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Ibrahim Osman,ibrahim osman,1110406,2024-08-15,1237,234,GB1,NL1,0.39548022598870053,0.4358353510895884,0.040355125100887845,0.0,1593.0,1239.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
George Pușcaș,george puca,208690,2024-08-14,252,44006,IT1,TR1,0.31802120141342755,0.4945054945054945,0.17648429309206698,,283.0,1638.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Thomas Ouwejan,thomas ouwejan,241477,2024-08-14,33,467,L1,NL1,,0.37894736842105264,,,0.0,1425.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Adam Idah,adam idah,434223,2024-08-14,1123,371,GB1,SC1,0.9097051563581279,0.6862170087976539,-0.35588825436024096,1.0,950.0,1705.0,0,0,365.0,,,1,0,0,0,0,0,0,0,1
Alessandro Mercati,alessandro mercati,604579,2024-08-14,6574,3062,IT1,GR1,,0.0,,,0.0,1193.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Malcom Bokele,malcom bokele,647787,2024-08-14,40,1467,FR1,TR1,,0.042273367778299674,,,0.0,2129.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Andros Townsend,andros townsend,61842,2024-08-13,1031,589,GB1,TR1,0.26706231454005935,0.0,-0.26706231454005935,1.0,1348.0,623.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Jaïro Riedewald,jaro riedewald,241481,2024-08-13,873,1096,GB1,BE1,0.0,0.0,0.0,,391.0,820.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Cher Ndour,cher ndour,651005,2024-08-13,583,114,FR1,TR1,0.29126213592233013,0.19751280175566935,-0.09374933416666079,,309.0,1367.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Hugo Bueno,hugo bueno,698678,2024-08-13,543,234,GB1,NL1,0.10765550239234449,0.23003194888178916,0.12237644648944467,0.0,836.0,1565.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Sebastian Ring,sebastian ring,262709,2024-08-09,1416,3999,FR1,GR1,,0.049342105263157895,,,0.0,1824.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Isaías Delpupo,isaas delpupo,736034,2024-08-09,1390,475,IT1,BE1,,0.0,,,0.0,136.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Samuel Bastien,samuel bastien,289510,2024-08-08,1132,385,GB1,NL1,0.0,0.12931034482758622,0.12931034482758622,,216.0,1392.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Ante Palaversa,ante palaversa,371003,2024-08-08,1095,370,FR1,SC1,,0.32967032967032966,,,0.0,1638.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Saná Fernandes,san fernandes,1026255,2024-08-08,398,132,IT1,NL1,,0.32967032967032966,,,0.0,546.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Mathias de Amorim,mathias de amorim,1061975,2024-08-08,40,3329,FR1,PO1,,0.2122641509433962,,,0.0,848.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Max Svensson,max svensson,705808,2024-08-07,714,3268,ES1,PO1,0.0,0.42908224076281287,0.42908224076281287,,2.0,839.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Ludwig Augustinsson,ludwig augustinsson,170646,2024-08-06,368,58,ES1,BE1,0.16544117647058823,0.24373730534867974,0.07829612887809151,0.0,1632.0,1477.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Philipp Max,philipp max,111275,2024-08-05,24,265,L1,GR1,0.29980013324450366,0.1694915254237288,-0.13030860782077486,1.0,1501.0,531.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Renato Sanches,renato sanches,258027,2024-08-05,583,294,FR1,PO1,0.34351145038167935,0.0,-0.34351145038167935,,262.0,415.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Gabriel Sara,gabriel sara,553469,2024-08-04,1123,141,GB1,TR1,,0.28292001397135874,,,0.0,2863.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Thomas Foket,thomas foket,215114,2024-08-03,1421,58,FR1,BE1,0.04888647474198805,0.18036072144288576,0.13147424670089772,0.0,1841.0,998.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Monchu,monchu,282727,2024-08-03,366,605,ES1,GR1,,0.2764370337867486,,,0.0,2279.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Mykola Kukharevych,mykola kukharevych,730126,2024-08-03,2288,903,GB1,SC1,,0.2741812642802742,,,0.0,1313.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Leo Greiml,leo greiml,434110,2024-08-01,33,132,L1,NL1,,0.08078994614003591,,,0.0,2228.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Óscar Gil,scar gil,544106,2024-08-01,714,2727,ES1,BE1,,0.08919722497522299,,,0.0,1009.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Okay Yokuşlu,okay yokulu,137616,2024-07-31,984,449,GB1,TR1,,0.1956521739130435,,,0.0,1380.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Arvin Appiah,arvin appiah,433257,2024-07-30,3302,982,ES1,PO1,0.0,0.0,0.0,,65.0,1249.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Corrie Ndaba,corrie ndaba,433329,2024-07-30,677,2553,GB1,SC1,0.05184331797235023,0.03375843960990248,-0.01808487836244775,1.0,1736.0,2666.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Ziyad Larkeche,ziyad larkeche,618402,2024-07-30,1039,511,GB1,SC1,,0.35215204024594743,,,0.0,1789.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Lamine Diack,lamine diack,649024,2024-07-30,995,7775,FR1,TR1,0.0,0.056320400500625784,0.056320400500625784,,1.0,1598.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Kuryu Matsuki,kuryu matsuki,902021,2024-07-30,180,1467,GB1,TR1,,0.5454545454545454,,,0.0,990.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Tiago Morais,tiago morais,815652,2024-07-27,1082,2425,FR1,PO1,0.5672268907563025,0.28213166144200624,-0.28509522931429626,1.0,1428.0,1276.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Stefan Savic,stefan savic,107010,2024-07-26,13,449,ES1,TR1,0.0,0.0,0.0,1.0,2349.0,960.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Vaclav Cerny,vaclav cerny,242063,2024-07-26,82,124,L1,SC1,0.5113636363636364,0.624015127639458,0.11265149127582164,0.0,1056.0,3173.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Zinho Vanheusden,zinho vanheusden,338672,2024-07-25,46,354,IT1,BE1,0.0,0.0,0.0,,1746.0,159.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Andrei Motoc,andrei motoc,816930,2024-07-25,380,3062,IT1,GR1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Youssef En-Nesyri,youssef en-nesyri,433049,2024-07-24,368,36,ES1,TR1,0.6382978723404256,0.9790491539081386,0.34075128156771306,0.0,3243.0,2482.0,0,0,365.0,,,0,0,0,0,1,0,0,0,1
Chukwubuikem Ikwuemesi,chukwubuikem ikwuemesi,929494,2024-07-24,380,2727,IT1,BE1,0.37894736842105264,0.3527106466361855,-0.026236721784867134,0.0,1425.0,1531.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Christophe Hérelle,christophe hrelle,170544,2024-07-23,347,44006,FR1,TR1,0.0,0.0,0.0,,1620.0,424.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Hugo Siquet,hugo siquet,578680,2024-07-23,60,2282,L1,BE1,0.16615384615384615,0.5232558139534884,0.35710196779964226,0.0,1625.0,516.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Yoann Cathline,yoann cathline,782476,2024-07-23,1158,200,FR1,NL1,0.46511627906976744,0.43315508021390375,-0.03196119885586368,0.0,1935.0,1870.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Jan-Carlo Simić,jan-carlo simi,800948,2024-07-23,5,58,IT1,BE1,0.34351145038167935,0.15560165975103735,-0.187909790630642,,262.0,2892.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Erik Lamela,erik lamela,111630,2024-07-21,368,2441,ES1,GR1,0.3195266272189349,0.4632352941176471,0.1437086668987122,0.0,845.0,1360.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Thomas Delaney,thomas delaney,91849,2024-07-20,368,190,ES1,DK1,0.19672131147540983,0.3536345776031434,0.15691326612773354,0.0,915.0,1527.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
David Colina,david colina,371000,2024-07-20,167,443,L1,DK1,0.0,0.12162162162162163,0.12162162162162163,,266.0,1480.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Lorenzo Pirola,lorenzo pirola,487834,2024-07-20,380,683,IT1,GR1,0.04259346900141978,0.0,-0.04259346900141978,1.0,2113.0,1853.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Kacper Kozlowski,kacper kozlowski,554284,2024-07-19,1237,2832,GB1,TR1,0.3104786545924968,0.46983758700696054,0.15935893241446375,0.0,2319.0,1724.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Frederico Venâncio,frederico venncio,169681,2024-07-18,1533,2423,ES1,PO1,,0.0,,,0.0,1685.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
D'Margio Wright-Phillips,d'margio wright-phillips,502062,2024-07-18,512,41274,GB1,BE1,,0.0,,,0.0,150.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Baptiste Roux,baptiste roux,796895,2024-07-18,855,110302,FR1,PO1,,0.1274787535410765,,,0.0,1412.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Jonathan Panzo,jonathan panzo,392777,2024-07-17,703,2425,GB1,PO1,0.0,0.09698275862068965,0.09698275862068965,,308.0,928.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Bright Arrey-Mbi,bright arrey-mbi,580193,2024-07-17,42,1075,L1,PO1,,0.0,,,0.0,1935.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Nikola Dovedan,nikola dovedan,120189,2024-07-16,2036,6646,L1,TR1,0.5333333333333333,,,,675.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Viljami Sinisalo,viljami sinisalo,484838,2024-07-16,405,371,GB1,SC1,0.0,0.0,0.0,,450.0,270.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Miguel Baeza,miguel baeza,523977,2024-07-16,940,982,ES1,PO1,,0.44554455445544555,,,0.0,202.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Jeroen Zoet,jeroen zoet,79045,2024-07-15,3522,1090,IT1,NL1,,0.0,,,0.0,630.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Bertrand Traoré,bertrand traor,131996,2024-07-15,1050,610,ES1,NL1,0.30000000000000004,0.635118306351183,0.335118306351183,0.0,600.0,2409.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Iván Márquez,ivn mrquez,296227,2024-07-15,4,467,L1,NL1,,0.08797653958944282,,,0.0,2046.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Ciro Immobile,ciro immobile,105521,2024-07-12,398,114,IT1,TR1,0.4578211106401018,0.6212251941328732,0.16340408349277147,0.0,2359.0,2318.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Roberto Pereyra,roberto pereyra,112302,2024-07-12,410,2441,IT1,GR1,0.38668098818474755,0.0,-0.38668098818474755,1.0,1862.0,1464.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Ricardo Visus,ricardo visus,630989,2024-07-12,150,723,ES1,NL1,0.0,0.052204176334106726,0.052204176334106726,,195.0,1724.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Adam Buksa,adam buksa,267160,2024-07-11,826,865,FR1,DK1,0.5534677143833276,0.43902439024390244,-0.1144433241394252,1.0,2927.0,2255.0,0,0,365.0,,,0,0,0,0,1,0,0,0,1
Niklas Beste,niklas beste,342967,2024-07-11,2036,294,L1,PO1,0.7352395098403267,0.33665835411471323,-0.3985811557256135,1.0,2693.0,802.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Bartol Franjic,bartol franjic,370998,2024-07-09,82,660,L1,UKR1,0.07311129163281885,,,,1231.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Quentin Daubin,quentin daubin,407624,2024-07-09,1162,2832,FR1,TR1,,0.0,,,0.0,613.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Roberto Fernández,roberto fernndez,720518,2024-07-09,1084,1075,ES1,PO1,0.1644736842105263,0.1966783216783217,0.032204637467795394,0.0,3503.125,4493.5,0,0,365.0,,,0,0,0,0,1,1,0,0,1
Thomas Strakosha,thomas strakosha,222209,2024-07-08,1148,2441,GB1,GR1,0.0,0.0,0.0,,345.0,2610.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Issiar Dramé,issiar dram,461582,2024-07-06,595,2431,FR1,PO1,,0.08482563619227144,,,0.0,1061.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Dani García,dani garca,178425,2024-07-05,621,683,ES1,GR1,0.11508951406649617,0.10688836104513065,-0.008201153021365523,0.0,782.0,1684.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Miguel Rodríguez,miguel rodrguez,634427,2024-07-05,940,200,ES1,NL1,0.41731066460587324,0.8042895442359249,0.3869788796300517,0.0,647.0,1119.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Darío Poveda,daro poveda,399780,2024-07-04,3709,4294,ES1,PO1,,0.3016759776536313,,,0.0,895.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Christos Tzolis,christos tzolis,451677,2024-07-04,38,2282,L1,BE1,,0.5232558139534884,,,0.0,3096.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Álex Balboa,lex balboa,634460,2024-07-04,1108,723,ES1,NL1,,0.23195876288659795,,,0.0,388.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Ethan Ingram,ethan ingram,708271,2024-07-04,984,511,GB1,SC1,,0.0,,,0.0,1302.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Check Keita,check keita,820146,2024-07-04,1421,172,FR1,BE1,,0.0,,,0.0,1189.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Grejohn Kyei,grejohn kyei,321647,2024-07-03,3524,3057,FR1,BE1,0.2647058823529412,0.15463917525773196,-0.11006670709520922,1.0,1020.0,582.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
José Fontán,jos fontn,609361,2024-07-03,940,8024,ES1,PO1,,0.08403361344537816,,,0.0,2142.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Ibrahim Diakité,ibrahim diakit,919173,2024-07-03,1421,520,FR1,BE1,0.0,0.10380622837370243,0.10380622837370243,,107.0,1734.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Gil Dias,gil dias,329723,2024-07-02,79,3329,L1,PO1,,0.4603580562659847,,,0.0,1173.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Leandro Barreiro,leandro barreiro,357233,2024-07-02,39,294,L1,PO1,0.16263100831225152,0.4666666666666667,0.30403565835441515,0.0,2767.0,1350.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Ole Pohlmann,ole pohlmann,405690,2024-07-02,16,2425,L1,PO1,0.0,0.18659295093296477,0.18659295093296477,,52.0,1447.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Marko Stamenic,marko stamenic,617018,2024-07-02,703,683,GB1,GR1,,0.0,,,0.0,785.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Brandon Aguilera,brandon aguilera,631996,2024-07-02,703,2425,GB1,PO1,0.0,0.2985074626865672,0.2985074626865672,,39.0,1206.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Mohamed Koné,mohamed kon,911985,2024-07-02,738,172,FR1,BE1,,0.0,,,0.0,1890.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Yannick Eduardo,yannick eduardo,930998,2024-07-02,23826,642,L1,NL1,,,,,0.0,0.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
Koray Günter,koray gnter,115763,2024-07-01,276,1467,IT1,TR1,0.0,0.07352941176470588,0.07352941176470588,0.0,691.0,1224.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Willian José,willian jos,122155,2024-07-01,150,232,ES1,RU1,0.7947019867549668,,,,2265.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
George Baldock,george baldock,146690,2024-07-01,350,265,GB1,GR1,0.09278350515463918,,,,970.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Alexander Callens,alexander callens,147462,2024-07-01,12321,2441,ES1,GR1,0.05829015544041451,0.0,-0.05829015544041451,1.0,1544.0,826.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Gabriel Paulista,gabriel paulista,149498,2024-07-01,13,114,ES1,TR1,0.0,0.13005780346820808,0.13005780346820808,0.0,1896.0,1384.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Jakob Busk,jakob busk,203411,2024-07-01,89,5817,L1,DK1,,0.0,,,0.0,1401.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Bartlomiej Dragowski,bartlomiej dragowski,208166,2024-07-01,3522,265,IT1,GR1,0.0,0.0,0.0,1.0,960.0,2619.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Hakim Ziyech,hakim ziyech,217111,2024-07-01,631,141,GB1,TR1,0.8126410835214446,,,,1329.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Patrick Pentz,patrick pentz,223972,2024-07-01,15,206,L1,DK1,0.0,0.0,0.0,1.0,1800.0,2430.0,0,0,365.0,,,0,0,0,0,0,0,0,0,1
Ozan Tufan,ozan tufan,236471,2024-07-01,3008,449,GB1,TR1,,0.31597425394967815,,,0.0,1709.0,1,0,365.0,,,0,0,0,0,0,0,0,0,1
Rade Krunic,rade krunic,259953,2024-07-01,5,36,IT1,TR1,0.0,,,,1667.0,0.0,0,0,365.0,,,0,0,0,0,0,0,0,1,1
Baptiste Guillaume,baptiste guillaume,264567,2024-07-01,855,723,FR1,NL1,,0.24930747922437674,,,0.0,361.0,1,0,365.0,,,0,0,0,0,0,0,0,1,1
