from_league,to_league,Position,sub_position,position,foot,GA90_pre,GA_pre,PreMinutes,transfer_fee,market_value_in_eur,market_value_in_eur_player,highest_market_value_in_eur,country_of_birth,country_of_citizenship,height_in_cm,transfer_date,date_of_birth,contract_expiration_date,DeclineFlag
L1,L1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,1080.0,0.0,2500000.0,6000000.0,6000000.0,Germany,Germany,186.0,2023-07-01,1998-03-27 00:00:00,2026-06-30 00:00:00,1.0
IT1,ES1,Midfielder,Central Midfield,Midfield,right,0.3465982028241335,12.0,3116.0,2500000.0,2000000.0,1500000.0,5000000.0,Argentina,Argentina,182.0,2023-07-01,1993-03-27 00:00:00,2026-06-30 00:00:00,1.0
IT1,ES1,Midfielder,Central Midfield,Midfield,right,0.3465982028241335,12.0,3116.0,2500000.0,2000000.0,1500000.0,5000000.0,Argentina,Argentina,182.0,2023-07-01,1993-03-27 00:00:00,2026-06-30 00:00:00,1.0
IT1,IT1,CenterBack,Centre-Back,Defender,left,0.0684280555027561,4.0,5261.0,2500000.0,3000000.0,3500000.0,5000000.0,Italy,Italy,191.0,2023-07-01,1996-09-06 00:00:00,2028-06-30 00:00:00,0.0
L1,IT1,CenterBack,Centre-Back,Defender,right,0.0,0.0,1873.0,1600000.0,4000000.0,10000000.0,10000000.0,Germany,Croatia,193.0,2023-07-01,1997-09-11 00:00:00,2029-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.8631211857018309,33.0,3441.0,12000000.0,15000000.0,8000000.0,25000000.0,Argentina,Argentina,180.0,2023-07-01,1995-07-05 00:00:00,2026-06-30 00:00:00,1.0
L1,L1,FullBack,Left-Back,Defender,left,0.1851851851851852,5.0,2430.0,500000.0,2000000.0,20000000.0,20000000.0,Germany,Germany,180.0,2023-07-01,1997-03-18 00:00:00,2028-06-30 00:00:00,0.0
IT1,ES1,Midfielder,Right Winger,Attack,left,0.3871608206485771,13.0,3022.0,5200000.0,5000000.0,2500000.0,10000000.0,Spain,Spain,173.0,2023-07-01,1998-02-16 00:00:00,2025-06-30 00:00:00,1.0
L1,L1,FullBack,Left-Back,Defender,left,0.309079201545396,16.0,4659.0,0.0,20000000.0,7000000.0,22000000.0,Algeria,Algeria,187.0,2023-07-01,1995-04-16 00:00:00,2027-06-30 00:00:00,1.0
L1,L1,GoalKeeper,Goalkeeper,Goalkeeper,left,0.0,0.0,4500.0,1500000.0,1500000.0,1200000.0,10000000.0,Germany,Germany,190.0,2023-07-01,1997-11-13 00:00:00,,1.0
IT1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,6414.0,18500000.0,16000000.0,35000000.0,35000000.0,Italy,Italy,194.0,2023-07-01,1996-10-07 00:00:00,2028-06-30 00:00:00,1.0
GB1,GB1,AttMid_Winger,Attacking Midfield,Midfield,right,0.7141568981064021,44.0,5545.0,46300000.0,60000000.0,50000000.0,70000000.0,England,England,175.0,2023-07-01,1996-11-23 00:00:00,2028-06-30 00:00:00,0.0
FR1,,FullBack,Left-Back,Defender,left,0.0223713646532438,1.0,4023.0,,2500000.0,2000000.0,3000000.0,France,Cote d'Ivoire,183.0,2023-07-01,1996-09-24 00:00:00,2026-06-30 00:00:00,1.0
FR1,ES1,FullBack,Right-Back,Defender,right,0.2762619372442019,18.0,5864.0,0.0,10000000.0,3000000.0,10000000.0,Mali,Mali,175.0,2023-07-01,1992-01-27 00:00:00,2026-06-30 00:00:00,1.0
GB1,GB1,Forward,Centre-Forward,Attack,left,0.4043645699614891,28.0,6232.0,75000000.0,55000000.0,70000000.0,90000000.0,Germany,Germany,193.0,2023-07-01,1999-06-11 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.3711704634721131,21.0,5092.0,20000000.0,15000000.0,16000000.0,20000000.0,Italy,Italy,185.0,2023-07-01,1999-05-19 00:00:00,2025-06-30 00:00:00,0.0
L1,IT1,Forward,Centre-Forward,Attack,right,0.6544573121465123,27.0,3713.0,0.0,32000000.0,75000000.0,75000000.0,Italy,France,192.0,2023-07-01,1997-08-06 00:00:00,2028-06-30 00:00:00,0.0
L1,L1,Forward,Attacking Midfield,Midfield,right,0.4212454212454212,23.0,4914.0,25500000.0,24000000.0,15000000.0,24000000.0,Austria,Austria,180.0,2023-07-01,1999-08-01 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,left,0.293040293040293,8.0,2457.0,5000000.0,4500000.0,4000000.0,5000000.0,Italy,Morocco,179.0,2023-07-01,1998-08-22 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,Midfielder,Central Midfield,Midfield,left,0.293040293040293,8.0,2457.0,5000000.0,4500000.0,4000000.0,5000000.0,Italy,Morocco,179.0,2023-07-01,1998-08-22 00:00:00,2025-06-30 00:00:00,1.0
FR1,FR1,Midfielder,Central Midfield,Midfield,right,0.1468788249694002,8.0,4902.0,3000000.0,3000000.0,10000000.0,10000000.0,France,France,178.0,2023-07-01,1998-06-30 00:00:00,2027-06-30 00:00:00,0.0
IT1,GB1,AttMid_Winger,Attacking Midfield,Midfield,both,0.4811480022509848,19.0,3554.0,10800000.0,14000000.0,35000000.0,35000000.0,Netherlands,Netherlands,172.0,2023-07-01,1999-05-05 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,left,0.2007706347596836,11.0,4931.0,12000000.0,15000000.0,9000000.0,20000000.0,Italy,Italy,187.0,2023-07-01,1997-04-21 00:00:00,2027-06-30 00:00:00,0.0
ES1,ES1,Midfielder,Central Midfield,Midfield,right,0.1082598235765838,3.0,2494.0,2500000.0,4000000.0,2500000.0,5000000.0,Spain,Spain,178.0,2023-07-01,1999-01-12 00:00:00,2028-06-30 00:00:00,1.0
ES1,ES1,Midfielder,Central Midfield,Midfield,right,0.1082598235765838,3.0,2494.0,2500000.0,4000000.0,2500000.0,5000000.0,Spain,Spain,178.0,2023-07-01,1999-01-12 00:00:00,2028-06-30 00:00:00,1.0
RU1,L1,Midfielder,Central Midfield,Midfield,right,0.0609549610565526,2.0,2953.0,0.0,7000000.0,6000000.0,10000000.0,Slovakia,Czech Republic,186.0,2023-07-01,1998-05-19 00:00:00,2025-06-30 00:00:00,0.0
BE1,ES1,Forward,Centre-Forward,Attack,right,0.4959328260299134,21.0,3811.0,1500000.0,8000000.0,3500000.0,11500000.0,Canada,Canada,188.0,2023-07-01,1995-04-17 00:00:00,2028-06-30 00:00:00,0.0
L1,GB1,Forward,Centre-Forward,Attack,right,1.1176134741650017,87.0,7006.0,60000000.0,80000000.0,45000000.0,80000000.0,France,France,177.0,2023-07-01,1997-11-14 00:00:00,2029-06-30 00:00:00,1.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0,0.0,993.0,4500000.0,3000000.0,5000000.0,10000000.0,Poland,Poland,188.0,2023-07-01,2000-04-05 00:00:00,2027-06-30 00:00:00,1.0
L1,ES1,CenterBack,Centre-Back,Defender,left,0.0703812316715542,4.0,5115.0,4000000.0,4000000.0,8000000.0,10000000.0,Paraguay,Paraguay,188.0,2023-07-01,1996-12-26 00:00:00,2028-06-30 00:00:00,1.0
IT1,IT1,FullBack,Right Midfield,Midfield,right,0.1140323091542603,4.0,3157.0,7000000.0,5000000.0,22000000.0,22000000.0,Italy,Italy,188.0,2023-07-01,2000-05-17 00:00:00,2029-06-30 00:00:00,0.0
GB1,IT1,Forward,Centre-Forward,Attack,right,0.5435168738898757,17.0,2815.0,30000000.0,18000000.0,40000000.0,40000000.0,Italy,Italy,183.0,2023-07-01,2000-02-28 00:00:00,2029-06-30 00:00:00,0.0
PO1,FR1,FullBack,Right-Back,Defender,right,0.1215668617739756,6.0,4442.0,1300000.0,4000000.0,2000000.0,4000000.0,Mali,Mali,180.0,2023-07-01,1995-05-01 00:00:00,2026-06-30 00:00:00,1.0
RU1,FR1,CenterBack,Centre-Back,Defender,right,0.0403135498320268,2.0,4465.0,3500000.0,2500000.0,2500000.0,3000000.0,Belgium,Belgium,189.0,2023-07-01,1997-02-16 00:00:00,2025-06-30 00:00:00,0.0
FR1,IT1,FullBack,Right Winger,Attack,right,0.2476609796367639,10.0,3634.0,11000000.0,14000000.0,17000000.0,17000000.0,United States,United States,183.0,2023-07-01,2000-02-22 00:00:00,2028-06-30 00:00:00,0.0
ES1,ES1,Midfielder,Central Midfield,Midfield,both,0.1260945709281961,8.0,5710.0,0.0,7500000.0,8000000.0,8000000.0,Spain,Spain,188.0,2023-07-01,1996-10-05 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,right,0.3162333099086437,10.0,2846.0,3380000.0,3500000.0,2500000.0,7000000.0,Poland,Poland,185.0,2023-07-01,1997-09-25 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,right,0.3162333099086437,10.0,2846.0,3380000.0,3500000.0,2500000.0,7000000.0,Poland,Poland,185.0,2023-07-01,1997-09-25 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,AttMid_Winger,Attacking Midfield,Midfield,right,0.4373177842565597,20.0,4116.0,6000000.0,7500000.0,4000000.0,10000000.0,Switzerland,Albania,179.0,2023-07-01,1999-02-28 00:00:00,,1.0
IT1,IT1,AttMid_Winger,Attacking Midfield,Midfield,right,0.4373177842565597,20.0,4116.0,6000000.0,7500000.0,4000000.0,10000000.0,Switzerland,Albania,179.0,2023-07-01,1999-02-28 00:00:00,,1.0
IT1,GB1,AttMid_Winger,Attacking Midfield,Midfield,right,0.4716981132075472,15.0,2862.0,25620000.0,22000000.0,18000000.0,22000000.0,Cote d'Ivoire,Cote d'Ivoire,177.0,2023-07-01,2000-02-16 00:00:00,2025-06-30 00:00:00,0.0
IT1,GB1,AttMid_Winger,Attacking Midfield,Midfield,right,0.4716981132075472,15.0,2862.0,25620000.0,22000000.0,18000000.0,22000000.0,Cote d'Ivoire,Cote d'Ivoire,177.0,2023-07-01,2000-02-16 00:00:00,2025-06-30 00:00:00,0.0
FR1,IT1,AttMid_Winger,Central Midfield,Midfield,right,0.3506818814361258,14.0,3593.0,0.0,13000000.0,10000000.0,55000000.0,France,Algeria,175.0,2023-07-01,1998-06-30 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,Forward,Second Striker,Attack,right,0.566962202519832,27.0,4286.0,27000000.0,35000000.0,20000000.0,35000000.0,Italy,Italy,172.0,2023-07-01,2000-02-18 00:00:00,2028-06-30 00:00:00,1.0
IT1,IT1,Forward,Second Striker,Attack,right,0.566962202519832,27.0,4286.0,27000000.0,35000000.0,20000000.0,35000000.0,Italy,Italy,172.0,2023-07-01,2000-02-18 00:00:00,2028-06-30 00:00:00,1.0
L1,L1,FullBack,Right Winger,Attack,right,0.2435357787131689,9.0,3326.0,5000000.0,8000000.0,10000000.0,10000000.0,Germany,Germany,180.0,2023-07-01,2002-01-10 00:00:00,2028-06-30 00:00:00,0.0
,IT1,Midfielder,Central Midfield,Midfield,right,0.1446945337620578,1.0,622.0,,2000000.0,8000000.0,8000000.0,Italy,Italy,184.0,2023-07-01,2000-06-18 00:00:00,,0.0
IT1,GB1,AttMid_Winger,Attacking Midfield,Midfield,left,0.5301914580265096,28.0,4753.0,30000000.0,50000000.0,60000000.0,60000000.0,Sweden,Sweden,186.0,2023-07-01,2000-04-25 00:00:00,2028-06-30 00:00:00,0.0
L1,L1,Forward,Centre-Forward,Attack,right,0.4127178232956283,15.0,3271.0,0.0,6000000.0,75000000.0,75000000.0,Egypt,Egypt,183.0,2023-07-01,1999-02-07 00:00:00,2029-06-30 00:00:00,0.0
ES1,,Midfielder,Central Midfield,Midfield,right,0.1338621715418939,3.0,2017.0,,3000000.0,2000000.0,3000000.0,Spain,Spain,175.0,2023-07-01,1996-05-01 00:00:00,2025-06-30 00:00:00,0.0
FR1,L1,CenterBack,Centre-Back,Defender,right,0.0726783310901749,3.0,3715.0,8000000.0,7500000.0,6000000.0,7500000.0,Germany,Germany,190.0,2023-07-01,1999-04-30 00:00:00,2025-06-30 00:00:00,1.0
TR1,FR1,Forward,Centre-Forward,Attack,right,0.5739514348785872,26.0,4077.0,5750000.0,6000000.0,6000000.0,10000000.0,Egypt,Egypt,185.0,2023-07-01,1997-11-28 00:00:00,2027-06-30 00:00:00,1.0
L1,GB1,AttMid_Winger,Left Winger,Attack,right,0.4796511627906977,11.0,2064.0,25000000.0,25000000.0,27000000.0,27000000.0,Germany,Germany,185.0,2023-07-01,2001-11-27 00:00:00,2028-06-30 00:00:00,0.0
L1,GB1,AttMid_Winger,Left Winger,Attack,right,0.4796511627906977,11.0,2064.0,25000000.0,25000000.0,27000000.0,27000000.0,Germany,Germany,185.0,2023-07-01,2001-11-27 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,left,0.0888450148075024,2.0,2026.0,5000000.0,8000000.0,5500000.0,8000000.0,Italy,Italy,185.0,2023-07-01,2002-02-20 00:00:00,2027-06-30 00:00:00,1.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.1975128017556693,6.0,2734.0,500000.0,3000000.0,1500000.0,9000000.0,Senegal,Senegal,187.0,2023-07-01,1999-03-11 00:00:00,2025-06-30 00:00:00,0.0
ES1,GB1,Forward,Centre-Forward,Attack,right,0.5630865484880083,18.0,2877.0,50000000.0,25000000.0,55000000.0,55000000.0,Brazil,Brazil,183.0,2023-07-01,1999-05-27 00:00:00,2029-06-30 00:00:00,0.0
ES1,GB1,Forward,Centre-Forward,Attack,right,0.5630865484880083,18.0,2877.0,50000000.0,25000000.0,55000000.0,55000000.0,Brazil,Brazil,183.0,2023-07-01,1999-05-27 00:00:00,2029-06-30 00:00:00,0.0
ES1,IT1,Midfielder,Central Midfield,Midfield,right,0.1111568546727048,3.0,2429.0,0.0,3000000.0,2000000.0,3500000.0,Spain,Spain,175.0,2023-07-01,1999-01-04 00:00:00,2027-06-30 00:00:00,0.0
GB1,GB1,Midfielder,Central Midfield,Midfield,right,0.3589557650471356,22.0,5516.0,42000000.0,65000000.0,90000000.0,90000000.0,Argentina,Argentina,176.0,2023-07-01,1998-12-24 00:00:00,2028-06-30 00:00:00,0.0
FR1,L1,FullBack,Right Midfield,Midfield,right,0.193756727664155,4.0,1858.0,6500000.0,10000000.0,7000000.0,14000000.0,France,France,184.0,2023-07-01,2000-11-21 00:00:00,2027-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,left,0.5434583714547119,33.0,5465.0,22500000.0,20000000.0,15000000.0,25000000.0,Nigeria,Nigeria,188.0,2023-07-01,1999-05-25 00:00:00,2027-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,left,0.5434583714547119,33.0,5465.0,22500000.0,20000000.0,15000000.0,25000000.0,Nigeria,Nigeria,188.0,2023-07-01,1999-05-25 00:00:00,2027-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Defensive Midfield,Midfield,right,0.1125,3.0,2400.0,15700000.0,12000000.0,15000000.0,18000000.0,Albania,Albania,175.0,2023-07-01,2002-03-09 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,AttMid_Winger,Right Winger,Attack,left,0.3191489361702128,3.0,846.0,8500000.0,5000000.0,5000000.0,5000000.0,Italy,Italy,185.0,2023-07-01,2002-02-12 00:00:00,2025-06-30 00:00:00,0.0
PO1,GB1,FullBack,Right-Back,Defender,right,0.5049560501215635,30.0,5347.0,40000000.0,40000000.0,45000000.0,45000000.0,Spain,Spain,173.0,2023-07-01,1999-09-13 00:00:00,2028-06-30 00:00:00,1.0
,ES1,FullBack,Centre-Back,Defender,left,0.1091570648878108,2.0,1649.0,3500000.0,5000000.0,15000000.0,15000000.0,Uruguay,Uruguay,184.0,2023-07-01,2000-03-24 00:00:00,2028-06-30 00:00:00,1.0
L1,ES1,Midfielder,Attacking Midfield,Midfield,right,0.5018359853121175,41.0,7353.0,113000000.0,120000000.0,180000000.0,180000000.0,England,England,186.0,2023-07-01,2003-06-29 00:00:00,2029-06-30 00:00:00,0.0
FR1,ES1,CenterBack,Centre-Back,Defender,left,0.0594320933303984,3.0,4543.0,5000000.0,5000000.0,1500000.0,5000000.0,Türkiye,Türkiye,190.0,2023-07-01,2000-10-06 00:00:00,2025-06-30 00:00:00,1.0
ES1,IT1,Forward,Centre-Forward,Attack,right,0.7534082755321693,35.0,4181.0,14400000.0,25000000.0,15000000.0,25000000.0,France,Senegal,180.0,2023-07-01,1996-11-16 00:00:00,2026-06-30 00:00:00,1.0
GB1,IT1,FullBack,Left-Back,Defender,left,0.0599600266489007,1.0,1501.0,0.0,6000000.0,5000000.0,6000000.0,England,Zimbabwe,173.0,2023-07-01,1999-11-14 00:00:00,2027-06-30 00:00:00,0.0
GB1,SC1,Forward,Left Winger,Attack,right,0.3623553095118269,8.0,1987.0,0.0,6000000.0,10000000.0,11000000.0,Senegal,Senegal,188.0,2023-07-01,2001-06-17 00:00:00,2025-06-30 00:00:00,0.0
ES1,GB1,Forward,Centre-Forward,Attack,right,0.842511013215859,17.0,1816.0,37000000.0,30000000.0,55000000.0,55000000.0,The Gambia,Senegal,187.0,2023-07-01,2001-06-20 00:00:00,2033-06-30 00:00:00,1.0
ES1,ES1,Midfielder,Defensive Midfield,Midfield,left,0.1486374896779521,2.0,1211.0,2500000.0,4000000.0,4000000.0,4000000.0,Spain,Spain,181.0,2023-07-01,2000-10-18 00:00:00,2025-06-30 00:00:00,0.0
ES1,ES1,Midfielder,Defensive Midfield,Midfield,left,0.1486374896779521,2.0,1211.0,2500000.0,4000000.0,4000000.0,4000000.0,Spain,Spain,181.0,2023-07-01,2000-10-18 00:00:00,2025-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.2893890675241157,4.0,1244.0,4000000.0,1500000.0,1800000.0,3000000.0,France,France,192.0,2023-07-01,2000-07-18 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,Midfielder,Defensive Midfield,Midfield,right,0.0,0.0,645.0,4000000.0,1500000.0,6000000.0,6000000.0,Ghana,Ghana,180.0,2023-07-01,2003-05-22 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,AttMid_Winger,Right Midfield,Midfield,right,0.4748557295960429,32.0,6065.0,0.0,1500000.0,1000000.0,27000000.0,Italy,Italy,180.0,2023-06-30,1987-02-28 00:00:00,,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0574896199297349,2.0,3131.0,0.0,3000000.0,2500000.0,25000000.0,Italy,Italy,183.0,2023-06-30,1992-03-02 00:00:00,2026-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.4335548172757475,29.0,6020.0,0.0,1500000.0,1000000.0,7500000.0,Italy,Italy,181.0,2023-06-30,1987-08-06 00:00:00,,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.4335548172757475,29.0,6020.0,0.0,1500000.0,1000000.0,7500000.0,Italy,Italy,181.0,2023-06-30,1987-08-06 00:00:00,,1.0
L1,ES1,Midfielder,Central Midfield,Midfield,left,0.092434097911674,3.0,2921.0,0.0,2000000.0,2000000.0,27000000.0,Denmark,Denmark,182.0,2023-06-30,1991-09-03 00:00:00,2026-06-30 00:00:00,0.0
L1,ES1,Midfielder,Central Midfield,Midfield,left,0.092434097911674,3.0,2921.0,0.0,2000000.0,2000000.0,27000000.0,Denmark,Denmark,182.0,2023-06-30,1991-09-03 00:00:00,2026-06-30 00:00:00,0.0
L1,L1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4660.0,0.0,900000.0,700000.0,9000000.0,Germany,Germany,190.0,2023-06-30,1992-06-02 00:00:00,,1.0
IT1,GB1,Forward,Centre-Forward,Attack,left,0.7605070046697799,38.0,4497.0,0.0,40000000.0,22000000.0,100000000.0,Belgium,Belgium,191.0,2023-06-30,1993-05-13 00:00:00,2027-06-30 00:00:00,0.0
ES1,ES1,Midfielder,Right Winger,Attack,right,0.1940584571154767,9.0,4174.0,0.0,3500000.0,2500000.0,20000000.0,Spain,Spain,167.0,2023-06-30,1992-05-21 00:00:00,2027-06-30 00:00:00,0.0
GB1,L1,Midfielder,Central Midfield,Midfield,right,0.2317347924042485,8.0,3107.0,0.0,20000000.0,10000000.0,42000000.0,Austria,Austria,178.0,2023-06-30,1994-03-17 00:00:00,2027-06-30 00:00:00,0.0
GB1,L1,Midfielder,Central Midfield,Midfield,right,0.2317347924042485,8.0,3107.0,0.0,20000000.0,10000000.0,42000000.0,Austria,Austria,178.0,2023-06-30,1994-03-17 00:00:00,2027-06-30 00:00:00,0.0
GB1,GB1,Forward,Centre-Forward,Attack,right,0.1992803764184887,8.0,3613.0,0.0,8000000.0,10000000.0,18000000.0,New Zealand,New Zealand,191.0,2023-06-30,1991-12-07 00:00:00,2027-06-30 00:00:00,0.0
GB1,GB1,Forward,Centre-Forward,Attack,right,0.1992803764184887,8.0,3613.0,0.0,8000000.0,10000000.0,18000000.0,New Zealand,New Zealand,191.0,2023-06-30,1991-12-07 00:00:00,2027-06-30 00:00:00,0.0
L1,NL1,FullBack,Left-Back,Defender,left,0.1453957996768982,10.0,6190.0,0.0,3000000.0,1500000.0,20000000.0,Germany,Germany,177.0,2023-06-30,1993-09-30 00:00:00,2027-06-30 00:00:00,0.0
TR1,IT1,CenterBack,Right-Back,Defender,right,0.0843091334894613,2.0,2135.0,0.0,3700000.0,4200000.0,9000000.0,Germany,Türkiye,185.0,2023-06-30,1994-11-10 00:00:00,2026-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.6012884753042234,28.0,4191.0,0.0,7000000.0,2000000.0,16000000.0,France,Algeria,181.0,2023-06-30,1991-10-09 00:00:00,2025-06-30 00:00:00,1.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.6012884753042234,28.0,4191.0,0.0,7000000.0,2000000.0,16000000.0,France,Algeria,181.0,2023-06-30,1991-10-09 00:00:00,2025-06-30 00:00:00,1.0
ES1,ES1,Forward,Centre-Forward,Attack,left,0.731826313221662,50.0,6149.0,0.0,25000000.0,22000000.0,150000000.0,France,France,176.0,2023-06-30,1991-03-21 00:00:00,2026-06-30 00:00:00,0.0
GB1,GB1,CenterBack,Centre-Back,Defender,right,0.109986033519553,7.0,5728.0,0.0,12000000.0,3000000.0,25000000.0,England,England,185.0,2023-06-30,1993-02-25 00:00:00,2026-06-30 00:00:00,1.0
IT1,IT1,CenterBack,Centre-Back,Defender,left,0.1042722664735698,8.0,6905.0,0.0,4000000.0,3000000.0,15000000.0,Italy,Italy,192.0,2023-06-30,1988-02-10 00:00:00,2026-06-30 00:00:00,0.0
L1,L1,Forward,Second Striker,Attack,right,0.3156049094097019,6.0,1711.0,0.0,2000000.0,1000000.0,20000000.0,Germany,Germany,183.0,2023-06-30,1994-03-01 00:00:00,,0.0
L1,L1,Forward,Second Striker,Attack,right,0.3156049094097019,6.0,1711.0,0.0,2000000.0,1000000.0,20000000.0,Germany,Germany,183.0,2023-06-30,1994-03-01 00:00:00,,0.0
IT1,IT1,FullBack,Right-Back,Defender,right,0.0763682647433177,4.0,4714.0,0.0,1600000.0,1300000.0,12000000.0,Poland,Poland,183.0,2023-06-30,1992-07-12 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,FullBack,Right-Back,Defender,right,0.0763682647433177,4.0,4714.0,0.0,1600000.0,1300000.0,12000000.0,Poland,Poland,183.0,2023-06-30,1992-07-12 00:00:00,2025-06-30 00:00:00,1.0
IT1,IT1,AttMid_Winger,Second Striker,Attack,right,0.4588368580060423,27.0,5296.0,0.0,8000000.0,1500000.0,10000000.0,Italy,Italy,171.0,2023-06-30,1993-07-30 00:00:00,2026-06-30 00:00:00,1.0
IT1,PO1,Midfielder,Defensive Midfield,Midfield,right,0.0444225074037512,2.0,4052.0,0.0,3500000.0,2500000.0,13000000.0,France,France,187.0,2023-06-30,1994-03-17 00:00:00,2025-06-30 00:00:00,0.0
ES1,ES1,Midfielder,Attacking Midfield,Midfield,right,0.2252816020025031,10.0,3995.0,0.0,5000000.0,1300000.0,18000000.0,Spain,Spain,176.0,2023-06-30,1994-01-06 00:00:00,2026-06-30 00:00:00,0.0
IT1,FR1,Midfielder,Defensive Midfield,Midfield,right,0.1954397394136807,6.0,2763.0,0.0,12000000.0,5000000.0,40000000.0,Argentina,Argentina,180.0,2023-06-30,1994-06-29 00:00:00,2026-06-30 00:00:00,0.0
IT1,FR1,Midfielder,Defensive Midfield,Midfield,right,0.1954397394136807,6.0,2763.0,0.0,12000000.0,5000000.0,40000000.0,Argentina,Argentina,180.0,2023-06-30,1994-06-29 00:00:00,2026-06-30 00:00:00,0.0
FR1,GB1,Midfielder,Central Midfield,Midfield,right,0.1935483870967742,4.0,1860.0,0.0,6000000.0,5000000.0,28000000.0,France,France,180.0,2023-06-30,1994-08-18 00:00:00,2027-06-30 00:00:00,0.0
FR1,GB1,Midfielder,Central Midfield,Midfield,right,0.1935483870967742,4.0,1860.0,0.0,6000000.0,5000000.0,28000000.0,France,France,180.0,2023-06-30,1994-08-18 00:00:00,2027-06-30 00:00:00,0.0
IT1,ES1,Midfielder,Central Midfield,Midfield,left,0.205620287868403,10.0,4377.0,0.0,3800000.0,1500000.0,14000000.0,Netherlands,Netherlands,175.0,2023-06-30,1995-01-03 00:00:00,2025-06-30 00:00:00,0.0
L1,GB1,FullBack,Right-Back,Defender,right,0.3176885867433651,27.0,7649.0,0.0,50000000.0,25000000.0,70000000.0,Portugal,Portugal,182.0,2023-06-30,1994-05-27 00:00:00,,1.0
L1,GB1,FullBack,Right-Back,Defender,right,0.3176885867433651,27.0,7649.0,0.0,50000000.0,25000000.0,70000000.0,Portugal,Portugal,182.0,2023-06-30,1994-05-27 00:00:00,,1.0
GB1,ES1,CenterBack,Centre-Back,Defender,left,0.0931195033626487,4.0,3866.0,0.0,10000000.0,7500000.0,60000000.0,France,France,186.0,2023-06-30,1995-06-17 00:00:00,2025-06-30 00:00:00,0.0
IT1,FR1,Forward,Centre-Forward,Attack,left,0.51441351888668,23.0,4024.0,0.0,8000000.0,2000000.0,40000000.0,Poland,Poland,186.0,2023-06-30,1994-02-28 00:00:00,2026-06-30 00:00:00,0.0
IT1,FR1,Forward,Centre-Forward,Attack,left,0.51441351888668,23.0,4024.0,0.0,8000000.0,2000000.0,40000000.0,Poland,Poland,186.0,2023-06-30,1994-02-28 00:00:00,2026-06-30 00:00:00,0.0
IT1,GB1,CenterBack,Centre-Back,Defender,right,0.0468994267847837,1.0,1919.0,0.0,2500000.0,2000000.0,5000000.0,Netherlands,Nigeria,191.0,2023-06-30,1993-09-01 00:00:00,2026-06-30 00:00:00,1.0
FR1,L1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,8730.0,0.0,8000000.0,12000000.0,16000000.0,Germany,Germany,193.0,2023-06-30,1996-09-30 00:00:00,2026-06-30 00:00:00,0.0
L1,PO1,Midfielder,Defensive Midfield,Midfield,right,0.1390080659001201,9.0,5827.0,0.0,10000000.0,6000000.0,30000000.0,Germany,Germany,186.0,2023-06-30,1995-09-08 00:00:00,2028-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,left,0.7007786429365962,21.0,2697.0,0.0,10000000.0,1400000.0,20000000.0,Italy,Italy,190.0,2023-06-30,1995-06-30 00:00:00,2027-06-30 00:00:00,1.0
